3 6 15
6 2 14
3 15 7
9 14 5
10 14 17
6 14 10
8 13 1
17 14 9
9 5 13
15 6 10
8 12 13
4 16 8
16 7 11
4 7 16
12 9 13
13 5 1
9 26 18
14 2 5
19 25 29
15 11 7
16 11 12
16 12 8
23 25 19
23 24 25
9 12 20
26 27 28
23 19 10
17 23 10
15 10 22
12 11 20
9 20 26
18 29 25
29 31 30
15 22 11
9 24 17
9 18 24
17 24 23
26 28 18
24 18 25
18 28 29
27 11 21
20 11 27
20 27 26
29 21 31
27 21 28
21 11 31
19 29 30
28 21 29
30 22 10
19 30 10
30 31 22
31 11 22
